MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
247289800,2020-01-01T00:00:00,38.97312,-75.1248,16.4,335.6,337,GRANDE CAMEROON,IMO9377482,ICEW,70,0,210,32,9.8,,A
367379290,2020-01-01T00:00:06,30.29144,-91.22382,0,218.7,511,DORELLA BANTA,,WDE6366,31,15,21,8,,,A
316004370,2020-01-01T00:00:05,46.33567,-84.185,9,324,323,G3 MARQUIS,IMO9613941,XJBO,70,0,225,23,9.5,,A
367561430,2020-01-01T00:00:06,37.04256,-88.53591,0,118.8,511,WASHINGTON,,WDG6858,31,0,48,12,,,A
368106730,2020-01-01T00:00:03,41.50877,-88.09695,0,248.8,511,DANIEL J WOLF,,WDK9793,32,0,18,6,7.5,32,A
367702040,2020-01-01T00:00:01,31.073,-91.57753,8.5,136.2,511,CAPT BUCK LAY,,WDI4792,31,12,51,12,,31,A
367617690,2020-01-01T00:00:08,30.55324,-87.20245,4.1,107.7,511,ROBERT CENAC,,WDH4434,31,0,17,,,,A
367730420,2020-01-01T00:00:10,29.3009,-89.06027,0.1,360,511,SNAFU,,WDI7614,37,0,,,,,A
367030568,2020-01-01T00:00:06,47.65886,-122.37929,0,48.6,511,LADY KATE,,WCW8353,30,0,30,6,0,30,A
366995450,2020-01-01T00:00:12,30.37557,-91.22717,0,346.9,107,DELOS CASE,,WDC2600,31,12,19,7,,,A
367003580,2020-01-01T00:00:07,30.17062,-91.00202,0,160.3,51,CSS ARKANSAS,,WDC3181,31,0,17,7,,,A
316031432,2020-01-01T00:00:07,45.58127,-73.50575,0,245.3,196,JUNO MARIE,IMO9301641,CFAG,80,0,80,13,4.5,80,A
367143710,2020-01-01T00:00:08,41.67774,-88.01127,0,253.9,511,MICHAEL A NADICKSBER,,WDD4358,31,12,40,10,,31,A
366892720,2020-01-01T00:00:01,35.21943,-75.73883,10.4,134.3,511,CROATOAN,IMO8986121,WDB3915,60,0,54,13,,,A
367681320,2020-01-01T00:00:03,36.09008,-89.67504,11.5,205.1,199,HIGMAN PRIDE,,WDI2748,31,15,33,,,,A
367093360,2020-01-01T00:00:09,57.77766,-152.41241,0,20.1,511,IRENE H,IMO8856792,WDI8462,30,7,20,6,,,A
367426860,2020-01-01T00:00:01,39.02384,-84.3235,5.8,314.6,309,PAULA RUBLE,,WDF2276,31,15,40,10,,31,A
367574720,2020-01-01T00:00:07,27.84345,-97.07637,0,360,511,K J LEBOEUF,,WDG8170,31,15,18,6,,,A
367431060,2020-01-01T00:00:05,35.11983,-90.10839,9.3,287.8,511,BERNARD P,IMO8987371,WDF2713,31,0,17,6,,,A
367706270,2020-01-01T00:00:05,39.2133,-76.54042,0,246.4,511,MS JANET,IMO8852710,WDI5213,31,0,28,8,3,,A
338224000,2020-01-01T00:00:05,47.60111,-122.33897,0.1,313.5,59,DOC MAYNARD,IMO8793316,WDI3125,60,0,30,,,,A
367536590,2020-01-01T00:00:00,29.78787,-95.06599,0,221.2,244,GUADALUPE,,WDG4440,31,0,23,,,,A
367727150,2020-01-01T00:00:22,30.4133,-88.88061,0,157.2,511,LUCKY JEAN II,IMO8969367,WDI7283,30,,26,7,,,B
367772590,2020-01-01T00:00:06,30.08648,-93.32858,0,233,209,MARGARET ANNE,,WDJ3914,31,12,,,,,A
368272000,2020-01-01T00:00:01,47.62828,-122.37943,0,317,181,AMERICAN DYNASTY,IMO7390428,KZAG,30,0,83,16,7.2,8,A
338075892,2020-01-01T00:00:01,43.65315,-70.25318,0,238.4,511,PILOT BOAT SPRING PT,,WDB8945,90,0,0,0,0,90,A
366997360,2020-01-01T00:00:09,29.31204,-94.8054,0,3.4,175,NORWEGIAN SEA,IMO7523659,WDC2759,31,11,42,10,4.4,,A
367760290,2020-01-01T00:00:00,33.74759,-118.21567,0,339.7,283,FIREBOAT 15,,WDJ2641,90,0,,,,,A
235379000,2020-01-01T00:00:06,32.70472,-117.16237,0,0,511,BEAGLE STAR V,IMO0000000,ZGGN6,36,,35,8,,,B
367584530,2020-01-01T00:00:16,29.76775,-95.10154,0.2,214.3,511,KENNEDY GRACE,,WDG9120,31,0,15,6,,31,A
338250000,2020-01-01T00:00:04,47.62839,-122.38381,0,245.6,358,ALASKA WARRIOR,IMO7716816,WAY2496,30,0,59,12,4,,A
367444420,2020-01-01T00:00:07,30.04768,-90.59976,0,234.9,241,RUSTY ZELLER,,WDF3821,31,0,40,12,,90,A
366685950,2020-01-01T00:00:01,32.71531,-117.17606,5.1,88.2,123,SPIRIT OF SAN DIEGO,,WCS9446,60,0,34,9,,,A
367685620,2020-01-01T00:00:02,38.82822,-90.10876,0.1,69,511,BRANT,,WDI3164,31,0,14,,,,A
367069420,2020-01-01T00:00:07,29.546,-90.70062,0,166.8,511,CROSBY HUNTER,IMO8983052,WDH3350,31,0,21,7,,52,A
367082610,2020-01-01T00:00:09,57.77742,-152.41525,0,309,18,SILVER SPRAY,IMO8855970,WDJ2358,30,0,30,9,,30,A
367717440,2020-01-01T00:00:03,37.02009,-88.25221,0,268.3,511,HAZEL DEMERY,,WDI6316,31,15,18,,,,A
367120550,2020-01-01T00:00:02,39.89397,-75.19707,0,280.1,511,HIGH ROLLER,IMO7045970,WDD2839,31,0,28,8,4.2,,A
338040707,2020-01-01T00:00:02,48.5141,-122.60605,0,314.7,511,PASSAGE,,,37,,12,,,,B
366988440,2020-01-01T00:00:11,29.76393,-95.09624,3.6,93.7,511,HOUSTON FORET,IMO100633661,WDG9555,57,12,17,7,2.4,57,A
367596190,2020-01-01T00:00:09,29.78156,-92.18534,0,230.5,511,MISS SYDNEY,,WDH2300,31,0,20,,,,A
366834000,2020-01-01T00:00:05,40.66636,-74.03947,0.2,271.3,11,EVENING STAR,IMO9629768,WDG5061,31,0,34,10,4.3,,A
367012730,2020-01-01T00:00:07,30.53346,-87.15752,5.1,150.8,150,CULLEN LANDOLT,,WCX2906,31,0,24,10,,,A
367320710,2020-01-01T00:00:07,38.83183,-84.23273,5.3,19.4,511,WEST VIRGINIA,,WDE2121,31,8,42,12,,,A
366996460,2020-01-01T00:00:00,29.75948,-95.10329,3.1,290.2,291,FILLY,,WDC2691,31,0,17,6,,,A
366970120,2020-01-01T00:00:05,32.70811,-117.22426,4.6,50.4,511,ADMIRAL HORNBLOWER,,WSQ7555,60,0,43,12,,,A
367461710,2020-01-01T00:00:06,30.94884,-91.65653,4.3,337.6,511,AMY T,,WDF5308,31,0,26,9,,,A
367479520,2020-01-01T00:00:09,25.77144,-80.17159,0,250.1,511,BOCA GRANDE,IMO7395387,WDF6948,31,5,21,8,,57,A
367550510,2020-01-01T00:00:02,32.53195,-87.85801,5.5,285.7,284,ALEX PIEHET,,WDG5809,31,12,26,,,,A
367590790,2020-01-01T00:00:03,34.04542,-90.8864,10.4,172.2,180,THERESA ECHOLS,,WDG9747,31,15,30,,,,A
352901000,2020-01-01T00:00:07,30.05037,-90.5939,0,104,245,NAVE AQUILA,IMO9459072,3FLZ5,80,0,183,32,13.1,80,A
372742000,2020-01-01T00:00:03,39.90654,-75.12629,0,160.2,193,YOU & ISLAND,IMO9605085,HOHX,70,5,179,29,10.5,70,A
367146720,2020-01-01T00:00:06,33.60989,-117.92739,0,360,511,MALIHINI,,WDD4591,60,,22,5,,,B
316004106,2020-01-01T00:00:07,48.83609,-125.13925,0,266.6,1,CCGS CAPE MCKAY,,CFG7703,90,15,13,4,2.2,51,A
366999613,2020-01-01T00:00:01,36.91288,-76.17636,102.3,360,195,CG HAWK,,NAWH,90,0,26,5,,,A
1193046,2020-01-01T00:00:08,32.68644,-117.13303,0,0,511,NAUTICAST,IMO303174162,D11233,50,7,220,43,-0.8,50,A
338575000,2020-01-01T00:00:09,28.89943,-90.0267,0,39.7,170,LOOP RESPONDER,IMO9065510,WCP9610,31,0,47,15,,,A
366941820,2020-01-01T00:00:07,29.77596,-95.10132,0,126.5,511,SAN TOMAS,,WYQ9953,31,0,16,6,,31,A
367081140,2020-01-01T00:00:06,30.73009,-91.35863,1.2,126.5,511,GALLANT FOX,,WDI6731,31,0,20,7,,,A
366984000,2020-01-01T00:00:08,32.70608,-117.18894,0.1,159.4,511,USS THEODORE ROOSEVE,,NNTR,90,0,305,,,,A
367028690,2020-01-01T00:00:07,29.21475,-95.2095,0,144.8,511,LAUREN MARIE,,WBY5971,31,0,17,6,,31,A
367115000,2020-01-01T00:00:09,40.6414,-74.12026,0,173.3,166,LINDA LEE BOUCHARD,IMO9405394,WDD4370,31,0,39,11,5.5,57,A
367647270,2020-01-01T00:00:06,33.73502,-118.271,0,243.8,511,JOHN HENRY,IMO8978174,WDH7347,60,0,29,7,,39,A
366968740,2020-01-01T00:00:12,28.93235,-89.40753,0,288,511,NOLA,,WDB9045,60,15,15,5,,,A
366755020,2020-01-01T00:00:07,33.76624,-118.22185,6.2,160.7,511,ADMIRAL,IMO9188544,WCY6529,31,0,31,10,3.4,52,A
367166440,2020-01-01T00:00:02,35.40872,-94.98467,6.7,97,511,CAROLE L BRENT,,WDD5964,31,12,25,10,,57,A
367638080,2020-01-01T00:00:08,36.50627,-89.4083,4.2,14,10,MARY KAY ECKSTEIN,,WDH6450,31,0,43,15,,,A
367421990,2020-01-01T00:00:03,33.77624,-118.24419,0,270,511,H R MORRIS,IMO8993796,WCZ5434,90,3,67,16,,,A
367537450,2020-01-01T00:00:07,30.01597,-90.72751,0,285.3,265,WILLIAM S,IMO9670286,WDG4522,31,15,29,11,4.2,,A
366954150,2020-01-01T00:00:06,29.77927,-92.18174,0,161.4,511,FUEL RUNNER,,WBS3205,31,10,15,6,,52,A
366951140,2020-01-01T00:00:08,30.08796,-90.9068,0,208.5,511,JO-ANNA,,WCQ2915,31,0,15,6,,0,A
367505070,2020-01-01T00:00:14,29.70828,-95.04704,0,275.2,283,RENEE DAVISON,,WDF9429,31,15,26,9,,,A
367075010,2020-01-01T00:00:13,29.85054,-89.98305,0,233.7,511,STEPHANIE STONE,,WDC7674,31,0,23,9,,,A
366950080,2020-01-01T00:00:06,29.72048,-93.86435,0,213.6,511,C-TRUC 8,IMO8123523,WDB7934,90,0,64,12,3.7,,A
366857410,2020-01-01T00:00:07,32.85428,-79.95289,0,265.6,511,DONAL G MCALLISTER,IMO8980880,WDA8725,31,0,33,9,4.3,52,A
355364000,2020-01-01T00:00:06,29.9137,-93.88933,6.2,222.9,220,LUMEN N,IMO9346457,3FPC4,80,0,228,33,8.2,80,A
368108120,2020-01-01T00:00:10,35.08342,-90.16808,0.6,254.6,224,PORTER J. FURLONG,,WDK9974,31,0,264,16,3,31,A
366875020,2020-01-01T00:00:07,29.74758,-95.17528,0,270.7,82,PIC,IMO8644515,WDB2355,31,0,17,6,,31,A
367770270,2020-01-01T00:00:06,40.63976,-74.19116,0,60.2,59,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,31,15,,,,,A
366919770,2020-01-01T00:00:10,47.65412,-122.36617,0,351.3,33,LYNN MARIE,IMO9253583,WDB6192,31,5,29,12,3.8,52,A
367517410,2020-01-01T00:00:14,36.96887,-76.4154,0,360,511,OCEAN LEADER,IMO8034045,WDG2613,30,,25,7,,,B
366896710,2020-01-01T00:00:06,26.11259,-80.10809,0,266.9,98,SPIRIT,,WDE2507,37,0,33,7,,,A
372008000,2020-01-01T00:00:09,32.83597,-79.89073,0,76,21,MSC HEIDI,IMO9309473,3EHC4,70,0,331,43,14.5,74,A
367390410,2020-01-01T00:00:06,53.86814,-166.5548,0,247.5,42,ADVANCER,,WDE7205,30,0,14,6,,0,A
367005760,2020-01-01T00:00:05,29.98196,-93.81563,6.8,72.6,511,MELVIN L KING,,WUT9921,31,0,23,9,,,A
367458590,2020-01-01T00:00:10,32.52647,-87.84002,0,360,511,TERAH HUCKABEE,IMO8850970,WDF5033,31,0,32,10,,,A
367707370,2020-01-01T00:00:05,46.29402,-124.04541,7,215.9,511,MARILYN J,,WDI5320,30,,17,5,,,B
367075190,2020-01-01T00:00:06,29.36347,-94.90962,0,51.5,511,DAKOTA S,,WDC7687,31,12,18,7,,,A
367171010,2020-01-01T00:00:07,30.01241,-90.7601,0,208.7,511,ED,,WDD6296,31,0,15,6,,52,A
367529160,2020-01-01T00:00:00,18.33259,-64.95287,0.5,281.4,270,HANDY THREE,,WDG3740,31,0,21,,,52,A
366979330,2020-01-01T00:00:04,37.90541,-122.37206,0,250.1,511,KEEGAN FOSS,IMO8817887,WCW5595,31,0,31,10,4.2,,A
367611960,2020-01-01T00:00:13,29.73871,-95.1282,0,351.7,4,WEEZIE CENAC,,WDH3888,31,0,21,,,,A
367313000,2020-01-01T00:00:06,17.38604,-67.5846,8.9,159.2,157,OCEAN SUN,IMO9597862,WDG5142,31,11,47,14,6.1,,A
538005956,2020-01-01T00:00:05,48.19982,-123.21931,20.8,85.2,85,YM ULTIMATE,IMO9302645,V7IK7,70,0,335,42,14.5,71,A
338199855,2020-01-01T00:00:03,21.31327,-157.86712,0,360,511,AHUA POINT,,,60,0,,,,,A
367008740,2020-01-01T00:00:06,43.36868,-124.21138,0.1,296.6,511,MIKI HANA,IMO7031163,WTW9252,31,0,33,9,3.9,32,A
477593700,2020-01-01T00:00:04,31.72396,-123.58372,11.2,134.1,132,PTI CYGNUS,IMO9354260,VRCG3,80,0,183,32,13.2,80,A
369970480,2020-01-01T00:00:03,38.98413,-76.46735,0,322.2,354,YP-706,,NFED,90,0,,,,99,A
367396770,2020-01-01T00:00:02,33.9854,-91.36572,0,237.7,511,FRANCES ANN,,WDE7720,31,0,21,7,,31,A
367322830,2020-01-01T00:00:07,60.08492,-149.35007,0,298.3,275,CHUKCHI SEA,IMO8966705,WDJ7633,31,0,29,7,,31,A
367362460,2020-01-01T00:00:05,29.77147,-95.10217,0,219.8,511,B L DARNELL,,WDE5130,31,0,19,7,,,A
316182000,2020-01-01T00:00:02,49.5555,-124.72282,0.3,163.7,133,CCGS BARTLETT,IMO7006778,CGDR,90,1,57,13,3.8,,A
367057240,2020-01-01T00:00:06,30.50422,-91.25648,0,264.9,240,MARK STAAB,,WDC6503,31,12,43,13,,,A
367098310,2020-01-01T00:00:02,34.27399,-91.97325,0,360,511,MISS LAUREN,,WDC9154,31,0,16,6,,,A
367404860,2020-01-01T00:00:07,33.98326,-118.44869,0,360,511,FANTASEA ONE,,WCZ2107,60,15,26,9,,,A
338108787,2020-01-01T00:00:08,34.39913,-119.68148,12.6,341.8,511,WILSON,IMO0000000,,37,,11,3,,,B
368115950,2020-01-01T00:00:11,26.10235,-80.11669,0,360,511,KING ME,IMO0000000,WDL2844,37,,22,7,,,B
367395270,2020-01-01T00:00:00,29.93455,-89.99903,0,304.3,304,ALTON ST AMANT,,WDE7604,31,0,25,9,,57,A
303031000,2020-01-01T00:00:04,60.88663,-146.93,9.9,217.2,217,POLAR ADVENTURE,IMO9244063,WAZV,80,0,272,46,17.5,80,A
368011450,2020-01-01T00:00:07,29.62542,-89.90605,0.1,308.9,511,KRISTIN,,WDJ7927,31,0,17,7,,31,A
367350170,2020-01-01T00:00:07,29.88943,-93.91395,6.7,219.3,215,CAPT JACK GREEN,,WDE4207,31,12,22,9,,57,A
316023959,2020-01-01T00:00:01,42.98357,-82.40972,0,0,511,PRIDE,,CFN6705,31,0,,,,,A
367145870,2020-01-01T00:00:00,41.53053,-70.23945,26.1,334,330,IYANOUGH,IMO9375719,WDD4527,60,9,46,11,1.6,,A
367710240,2020-01-01T00:00:01,38.8332,-90.10648,0,360,511,DARRELL THOMPSON,,WDI5598,31,15,16,,,,A
367446370,2020-01-01T00:00:03,37.93256,-87.37494,3.3,299.4,299,BRIDGET CAULLEY,,WDF3975,31,8,31,10,,,A
367057380,2020-01-01T00:00:08,28.95042,-95.33722,0,265.2,511,DEL WILKINS,,WDC6516,31,0,18,8,,,A
367170990,2020-01-01T00:00:06,29.75972,-95.1016,0,142.1,511,SUE ELLEN,,WDD6295,31,0,18,7,,31,A
367744130,2020-01-01T00:00:08,30.04866,-90.56767,0,219.9,511,TAK I,,WDI8985,31,0,16,6,,,A
371850000,2020-01-01T00:00:05,23.83744,-84.00984,12.8,114.7,116,TAI SHINE,IMO9633264,3FUG6,70,0,199,32,13,,A
319048100,2020-01-01T00:00:08,38.89426,-76.52221,0,206.9,511,LIQUIDITY,,ZGCT8,37,,,,,,B
367787020,2020-01-01T00:00:10,39.75079,-74.11482,0,118.2,511,CAPT JOHN,,WDJ5373,30,,,,,,B
367578810,2020-01-01T00:00:09,40.04696,-80.73085,0,360,511,JULIA A HARRISON,,WDG8561,31,0,20,,,,A
303328000,2020-01-01T00:00:09,57.77835,-152.41456,0,290.4,511,MARCY J,IMO7050690,WDH4283,30,0,24,7,,30,A
319116200,2020-01-01T00:00:00,26.10237,-80.11743,0,124.7,79,BOOK ENDS,IMO1013145,ZGGI2,,5,,,,,A
367456980,2020-01-01T00:00:07,30.07931,-90.90652,4.1,336.1,340,WALTER HAGESTAD,,WDF4894,31,15,40,12,,,A
368926056,2020-01-01T00:00:02,32.67768,-117.12743,0,272.2,235,USS OMAHA,,NOMA,90,0,,,,,A
366659730,2020-01-01T00:00:01,47.1792,-122.64269,12.3,93.9,511,CHRISTINE ANDERSON,,WDC6286,60,15,60,20,,,A
353719000,2020-01-01T00:00:02,32.774,-136.91817,18.4,265,264,MSC MATILDE,IMO9181663,HODP,70,0,294,32,13.5,,A
367417340,2020-01-01T00:00:04,55.40426,-131.74147,0,360,511,SALTERY PROVIDER,,WDE9447,70,0,15,4,,,A
367361620,2020-01-01T00:00:09,40.7472,-74.00965,0,284.8,511,CELESTIAL,,WDE5068,60,15,56,11,,60,A
367007110,2020-01-01T00:00:00,29.91274,-90.08819,2.6,243.8,238,CECILIA B SLATTEN,IMO8964757,WDC3386,31,0,29,11,4,,A
367001230,2020-01-01T00:00:00,59.6058,-151.42381,0,7.2,511,SAND ISLAND,,WCZ7886,34,0,26,8,2.5,34,A
367584670,2020-01-01T00:00:06,30.04558,-90.59002,0,292.8,511,CYNTHIA II,,WDG9133,31,0,40,,,,A
366872170,2020-01-01T00:00:00,30.39177,-81.49577,1.7,275.5,289,MCCORMACK BOYS,,WDB2090,31,0,22,7,,,A
565485000,2020-01-01T00:00:00,26.5183,-78.7765,7.2,205,203,MAERSK SEMAKAU,IMO9315252,S6CH6,70,0,318,40,14,,A
636017332,2020-01-01T00:00:06,29.33243,-94.67237,13.5,302,301,CARIBE CRISTINA,IMO9330020,D5KK3,80,0,116,20,8.4,,A
367097570,2020-01-01T00:00:15,27.84008,-97.06897,0,204.3,511,ARNOLD W OLIVER,,WCW4973,60,15,27,13,,,A
367081860,2020-01-01T00:00:10,30.15558,-85.66733,0,21.2,317,AUSTIN GOLDING,,WDC8113,31,12,27,8,,,A
319743552,2020-01-01T00:00:12,26.72027,-80.0477,0,0,511,,IMO1008683,,0,15,0,0,0,0,A
367376440,2020-01-01T00:00:06,40.66513,-74.05363,5.2,29.9,32,LONG ISLAND,IMO8739308,WDI4974,31,0,30,10,,31,A
338616000,2020-01-01T00:00:00,48.26281,-125.2171,11.4,33.4,35,DUBLIN SEA,IMO9492684,WDE9779,31,0,39,13,,,A
367105910,2020-01-01T00:00:05,38.81178,-82.19148,4.8,243.1,236,CATLETTSBURG,,WDC9722,31,5,31,9,,,A
367444220,2020-01-01T00:00:11,30.34115,-91.19756,0,270,511,WARREN JR,,WDF3805,31,12,19,7,,,A
316003982,2020-01-01T00:00:00,49.29808,-123.02923,0,31.2,511,KAYMAR,IMO7397737,CZ3627,31,0,20,7,3.1,52,A
367375470,2020-01-01T00:00:05,58.38164,-134.68133,0.2,360,511,ADMIRALTY WIND,,WCY7687,60,0,26,6,,,A
367511590,2020-01-01T00:00:07,47.03549,-91.56241,11.7,230.6,229,DEFIANCE,IMO8109761,WDG2047,31,0,44,13,5.5,,A
367602530,2020-01-01T00:00:06,30.3979,-81.55192,0,218.3,511,JANET M MCALLISTER,IMO9254408,WDH2921,31,0,29,10,3.7,52,A
367508430,2020-01-01T00:00:14,29.79003,-95.07808,0,137.8,511,GOVERNOR MIKE HUCKAB,,WDF9748,31,0,24,,,,A
538006384,2020-01-01T00:00:02,39.81036,-75.40228,11.6,236.9,237,HAYLING ISLAND,IMO9315886,V7MM4,70,5,222,30,12,70,A
367505780,2020-01-01T00:00:00,28.10397,-96.9372,5.4,35.5,511,CPL JACOB C LEICHT,,WDF9500,31,0,24,,,,A
367553370,2020-01-01T00:00:06,39.26866,-76.58104,0,199.6,207,PATRICK MCALLISTER,IMO8972584,WDG6086,31,15,32,9,4,31,A
338037843,2020-01-01T00:00:08,33.74731,-118.21564,0,0,511,VEGA,,,90,0,18,4,,,A
366975740,2020-01-01T00:00:07,37.80926,-122.41536,0.1,116.1,511,HARBOR QUEEN,,WCX8035,60,0,25,7,,,A
369996000,2020-01-01T00:00:03,41.53537,-71.31396,0,264.6,511,TRANSPORTER,,,90,0,,,,99,A
367423260,2020-01-01T00:00:08,29.96436,-92.83042,6.3,70.9,511,WILLIAM,,WDF2392,31,5,21,9,,31,A
369970978,2020-01-01T00:00:10,35.47331,-93.81291,0,359.4,153,DAN REEVES,,AEQC,90,0,,,,,A
367622870,2020-01-01T00:00:10,41.58779,-71.40903,0,259.4,259,BAYOU BANDIT,IMO7391032,WDH4939,31,5,21,7,,52,A
367587930,2020-01-01T00:00:09,29.92541,-90.14182,0,244.1,511,CAPT E.S.C.,,WDG9451,31,0,17,7,,,A
367305920,2020-01-01T00:00:04,37.77499,-122.38272,0.1,220.2,82,SANDRA HUGH,IMO9369227,WDD9019,31,0,23,10,,52,A
368056670,2020-01-01T00:00:09,28.01217,-82.79283,0.1,240.7,16,GOLDEN DAZE,,,37,0,17,6,0,37,A
367403480,2020-01-01T00:00:06,38.07965,-90.19811,0.1,251.5,293,EDWARD RAINS,,WDE8267,31,0,18,7,,31,A
366998840,2020-01-01T00:00:09,33.73125,-118.19988,0.4,38.7,171,MILLENNIUM MAVERICK,IMO9159713,WDC2866,31,0,30,11,4.6,31,A
366914750,2020-01-01T00:00:00,29.68355,-93.01153,0.2,185.9,511,CANDY COTTON,IMO9026497,WDB5896,60,0,44,8,1.9,60,A
367080390,2020-01-01T00:00:00,30.52373,-91.21183,0.1,42.8,285,KEN T SMITH,,WDC8014,31,12,29,10,,,A
367263000,2020-01-01T00:00:04,36.92012,-76.18238,0,159.2,511,CG VIGOROUS,,NQSP,90,5,64,10,,,A
319041200,2020-01-01T00:00:00,26.08982,-80.17566,0,57.8,2,BLACK SHEEP,,ZGBS9,37,0,37,,,37,A
367703080,2020-01-01T00:00:06,29.64135,-91.34484,6.4,93.5,93,LORISSA JANE,,WDI4887,31,0,26,,,,A
367728730,2020-01-01T00:00:02,28.87053,-95.44388,0.1,168.5,51,CONCHO,,WDI7438,31,0,25,10,,,A
366728420,2020-01-01T00:00:07,38.95796,-74.8674,0,322.7,511,MARGARET ROSE,IMO8036524,WDE7708,30,7,25,7,,30,A
367702490,2020-01-01T00:00:06,30.01274,-90.7422,0.9,158.4,263,SAFETY PRIORITY,,WDI4833,31,0,21,8,,31,A
367654520,2020-01-01T00:00:08,30.77917,-88.05858,0,360,287,NANCY SONIER,,WDH8086,31,12,23,,,,A
367525770,2020-01-01T00:00:02,53.90502,-166.51214,0,329,511,TUGIDAK,IMO7309302,WDG3411,30,15,25,7,,79,A
367138780,2020-01-01T00:00:08,30.31458,-91.19013,9,265.5,511,INTEGRITY I,,WDD3975,31,5,21,7,,31,A
367615770,2020-01-01T00:00:05,34.4124,-92.10049,0,134.8,301,KATHY AZLIN,,WDH4252,31,0,32,,,,A
366986310,2020-01-01T00:00:05,38.57135,-90.23187,0,105.6,511,BILL PEHLER,,WDC2000,31,0,19,7,,,A
210279000,2020-01-01T00:00:12,24.66289,-79.73941,12.8,55.8,60,WESTERN LUCREZIA,IMO9609706,5BTA3,70,0,186,28,10.4,70,A
366629000,2020-01-01T00:00:10,37.76472,-122.38313,0,157,511,HORIZON SPIRIT,IMO7729459,WFLG,70,0,272,30,12.4,70,A
316028702,2020-01-01T00:00:03,49.1964,-123.13598,0,135.8,23,OCEAN BETTY,,,,15,12,5,0.6,,A
367447520,2020-01-01T00:00:00,42.31095,-70.9813,27.8,321.3,321,SALACIA,IMO8678970,WDF4062,60,0,38,11,,,A
367010000,2020-01-01T00:00:01,58.22583,-135.52431,4.2,299.9,303,POLAR KING,IMO7367158,WDC7562,31,0,38,10,4.3,32,A
367369010,2020-01-01T00:00:06,25.75563,-80.14116,0.1,149.7,128,DREAMS,,WDE5595,37,0,29,7,,,A
367609150,2020-01-01T00:00:06,30.38726,-81.46896,0,33.1,291,INDIAN DAWN,IMO7643708,WDH3616,31,0,33,9,4.2,31,A
367390380,2020-01-01T00:00:04,47.63538,-122.32879,0,301.1,511,SEAFREEZE ALASKA,IMO6931043,WDE7203,30,0,89,13,5.8,,A
367625610,2020-01-01T00:00:05,27.81328,-97.4163,0,239.6,208,SWEENEY,,WDH5209,31,0,23,,,,A
235003070,2020-01-01T00:00:07,41.2229,-71.1526,3.2,60.6,86,KOMMANDOR IONA,IMO8401999,GAAK,90,3,75,16,6.5,90,A
367543880,2020-01-01T00:00:04,40.1188,-79.86158,0,360,511,CONNIE K,,WDG5156,31,0,30,8,,,A
366953880,2020-01-01T00:00:06,38.53908,-90.25024,0,117.1,511,LEE ANN INGRAM,,WDB8152,31,0,48,13,,,A
366961890,2020-01-01T00:00:10,29.67325,-91.23229,0,0,511,SHAWNEE,,WDH8027,31,0,17,7,,52,A
367510770,2020-01-01T00:00:06,29.64485,-91.1081,0.1,201.8,511,SEA SERVICE 1,IMO8658114,WDF9972,90,0,49,12,3.4,,A
367556020,2020-01-01T00:00:06,28.91967,-95.34631,0,252.8,236,SAVAGE SPIRIT,,WDG6346,31,15,25,,,,A
367683890,2020-01-01T00:00:02,53.8576,-166.55665,0,221.3,511,ALASKAN DEFENDER,IMO8127517,WDI2995,30,7,51,10,3.8,30,A
367105180,2020-01-01T00:00:02,35.10292,-90.08475,0,230.6,277,JOHN REID GOLDING,,WDC9663,31,12,27,9,,57,A
367728310,2020-01-01T00:00:01,41.06522,-73.88658,5.8,38,511,SERVER,,WDI7396,31,15,17,,,,A
368017650,2020-01-01T00:00:08,21.31265,-157.86626,0.4,298.4,511,CAPTAIN PAXTON,IMO0000000,WDJ8561,30,,0,0,,,B
367794450,2020-01-01T00:00:08,36.99864,-89.15969,0,290.1,511,MISS DEBORAH,,WDJ6108,31,15,,,,,A
368046390,2020-01-01T00:00:12,42.37021,-71.05983,0,70.1,511,ABEONA,IMO0000000,WDK3556,36,,16,5,,,B
367649320,2020-01-01T00:00:09,48.538,-123.01235,7.2,190.6,189,WSF SAMISH,IMO9720251,WDH7552,60,5,110,25,5,,A
367448380,2020-01-01T00:00:06,56.81143,-132.96635,0,281.8,511,NORTHWIND,IMO7100316,WDF4133,30,15,25,8,,,A
367389530,2020-01-01T00:00:08,29.77822,-95.10077,0.1,82.3,511,HOLY ROSARY,,WDE7143,31,0,22,9,,56,A
636018300,2020-01-01T00:00:04,48.51922,-125.2595,8.8,269,265,SM TIANJIN,IMO9464704,D5PC3,71,0,260,32,9.9,71,A
366943460,2020-01-01T00:00:07,25.7805,-80.1804,0,26.9,511,CONDOR,IMO9103300,WCT9890,31,0,33,12,4.4,52,A
367726950,2020-01-01T00:00:11,27.815,-97.42053,0,360,260,GAIL CECILIA,,WDI7262,31,15,,,,,A
367568020,2020-01-01T00:00:05,40.67054,-74.08403,0.1,295.2,511,FRANCES,IMO5119246,WDG7509,31,0,25,,,,A
369970482,2020-01-01T00:00:03,38.98434,-76.46694,0,215.9,511,YP-708,,,99,0,,,,99,A
